date,text,stars
2/16/2024,"Shopping through choices was EZ on Wal-mart app. Picked this Vizio 65"" and it provides a crisp picture and wall mounting was simple. First TV was too small (55) so we easily exchanged and put 65 inch on the bedroom wall in a 19 ft long bedroom.

TV has bright screen even on days when Florida sun is pouring through 4 sliding glass doors.",5 out of 5 stars review
2/12/2024,"Got this TV after our rokus backlight went out. We’ve had it for about a month now and it’s been great with the quality of the visuals and audio. I appreciate the free channels that came with it too. The only thing I wish is that we could download Crunchyroll or Dropout since those are our main streaming services, but understand that it may be a bit niche. All things considered I’m really happy with it, at a great price no less!",5 out of 5 stars review
2/1/2024,"""The tv remote is the only thing i have to complain about!  ""It's very cheaply made %26 i can't change the channels like most normal tv remotes can do, with an up %26 down button option on the remote!!  ""But other than that this Vizio brand ""50- inch color tv is fantastic with great color!!",5 out of 5 stars review
1/4/2024,"I just got the TV and it has a nice picture quality. TV speakers are good, I hooked up my 2018 Vizio surround speakers and the sound never sounded this.",5 out of 5 stars review
3/9/2023,"This is actually my third Vizio in this series... I bought a 32-inch a few years ago that required a chromecast dongle, and a 50 inch last year for the foot of my king bed.  Both were  good, but I wanted to use my headset to get high quality and reduce background noice, plus the voice command feature helps with my bad eyesight and memory... this is the perfect set for the bedridden.  It was quite an undertaking to set it up and go through the registration for youtube, youtube tv and Prime again, but Everything went without a hitch.  Pure luxury for me and highly recommended.  I bought this via curbside and didn't even have to get ut of the truck to pick it up... not heavy, a little difficult to unbox, but well worth the effort.",5 out of 5 stars review
5/19/2023,Very pleased with this 65 inch TV.. picture is gorgeous and love the way it looks on my fireplace.,5 out of 5 stars review
1/3/2024,"I was looking to upgrade my wifes TV in the room from a 40"" Zenith to a smart TV and found this Visio at a great Black Friday price, now she has all new channels and apps to chose from not to mention the visual quality of the Visio by far an excellent choice.",5 out of 5 stars review
12/28/2023,The picture is really detailed is one of the few tvs I've looked at that has av cable plugins for older devices and also has free live tv with some pretty decent channels. It also has 3 hdmi ports one is EARC. This tv is easily worth the amount you pay for it.,5 out of 5 stars review
1/19/2024,"I am very pleased with my new 65” Vizio TV. It was easy to unpack and set up.  It was nice to have an “extra set of hands” because the size of the TV makes it a bit cumbersome (not heavy-just awkward).  This is my 3rd Vizio TV.  I used to be a fan of Samsung TVs but I find Vizio makes at least as good a TV but often priced for less.  In fact, I was stunned by the $398 price for this set. I mean this is a 65 inch Ultra High Definition set capable of 4k.  It seems I see similar TVs by other manufacturers for $1,000 or higher at other stores. 
It has a great picture, nice remote and connected nicely to a Vizio sound bar I also bought. It connected very easily to our WiFi and recognized the other Vizio system in the house.",5 out of 5 stars review
1/13/2024,"The color of the picture is amazing for the price. It's no QLED but pretty good. Wide selection of apps available. I was also surprised how much content was available on Vizio ""Watch free "". The speakers are not great, just like with any other TV anymore...I already had a Vizio sound bar and the tv remote worked with the soundbar with no setup.",5 out of 5 stars review
12/30/2023,I spontaneously bought this tv after my Hisense died after 2 yrs. This tv has surpassed my old Hisenae so far. The picture clarity is excellent. The sound goes as high as 100 but we keep it on 35   are able to hear clearly.  I love that Vizio offers their free channels. I hope it lasts longer than 2 yrs. This is a winner.,5 out of 5 stars review
1/21/2024,"My 47"" VISIO of 13 yrs just would not die,.. But I finally got the go ahead and upgrade anyway to this 55"" .  It has the ARC I wanted to seamlessly work with sound bar using ARC. Love everything about this TV so I will list minor downside. Did not come with printed manual which I like to have in front of me when setting up.  I found everything I wanted through trial and error. Only other downside for me is that it does not have option to choose a different screen size for a given input as my last one did. My older DVR requires that the screen be stretched. Also remote does not have ""previous"" button or ""number digits"" so for a few bucks bought another remote on Amz that does have those. So one remote for me and one for my wife. win win.",5 out of 5 stars review
1/3/2024,I've been buying Vizio T.V's for many years. I won't buy anything else. My 10 yr. old tv still works like a charm. The current tv i just bought was a Christmas gift for my son and he loves it. I HIGHLY recommend Vizio for tv purchases. You won't be sorry!!,5 out of 5 stars review
12/26/2023,10/10 with easy 10-15 min install.  This is the third Vizio in my household.  Streaming is really easy anyone can do it. The voice remote is a great addition.  The picture quality is great and putting the tv legs on is easy as well.  This is exactly as described and are long lasting tvs.,5 out of 5 stars review
12/28/2023,After owning a LG product and seeing that customer service after the purchase almost doesn't exist and since purchasing a Visio and getting immediate action being taken to solve the issue and after a year later they replaced the television with a brand new one,5 out of 5 stars review
1/19/2024,"I love it and the guy mounted it so easily and quickly I was more than happy to pay for that extra service! I have a 50 inch Vizio that I have had for over 10 years and it is still going strong, I just wanted a bigger one. They are well worth the money!",5 out of 5 stars review
1/15/2024,"I like the fact that I can cast to the TV from my cell phone or from my tablet. The picture is great the sound is good, and it is Friendly.  The only problem was that it was a little difficult to remove from the box. You really need two people if you get a 60 inch TV like I got.",5 out of 5 stars review
1/17/2024,"I regret ever stepping away from Vizio. Coming back to the brand and i find i have clarity, speed, and awesome grphics. Only small issue is the strength of the speakers, but i feel thats be cause they aim downward rather than out front. Once wall mounted, everything changes for the better though.",5 out of 5 stars review
1/16/2024,"Was a bit worried about this being shipped, but no issues at all. Love the TV. Setup was extremely easy. Supports a crazy amount of apps. Voice commands a huge plus. Remote is so simple. Great picture. Tons of settings to play with. Super happy with the purchase.",5 out of 5 stars review
1/1/2024,"This is a great TV and especially for it's low price.  I purchased a VIZIO TV 16 years ago and it still has a perfect picture and of great quality.  I remember when the cable tech came for installation...his words were...""WOW...I see a lot of TV's and this is the 'best' picture I've ever seen!  He was right and it still has the 'best' picture!  There are many settings to adjust the TV to your liking.  Very happy that I purchased another ""VIZIO"".",5 out of 5 stars review
