date,text,stars
2/1/2024,Easy to assemble! Love my purchase !,5 out of 5 stars review
1/30/2024,"Easy check out online, fast delivery, exactly as described and promoted.",5 out of 5 stars review
2/13/2024,great picture at a great price and delivered a day earlier than they promised.,5 out of 5 stars review
2/6/2024,TV is great!!! Very good picture and it’s nice and think and sleek. Would definitely recommend!,5 out of 5 stars review
2/11/2024,I like the resolution great,5 out of 5 stars review
2/15/2024,Vizio has great quality products. I highly recommend this brand. Thank you very much.,5 out of 5 stars review
2/2/2024,Great tv for the price. I love the features it has.,5 out of 5 stars review
1/24/2024,Great tv quality and price love it,5 out of 5 stars review
2/18/2024,"looks amazing, sound is loud and perfect",5 out of 5 stars review
1/31/2024,I received what I ordered and I got it in a timely manner.,5 out of 5 stars review
1/28/2024,it was wonderful the service i recieve is great,5 out of 5 stars review
2/9/2024,Was a little hard to set up but once we got going it was easy! Great picture we love it,5 out of 5 stars review
1/27/2024,"Easy to set up and use, has the crucial stereo AV out connections, and great picture!",5 out of 5 stars review
1/27/2024,"Great price, great picture. Easy to set up. I love a Vizio tv.",5 out of 5 stars review
1/24/2024,Great tv. All around. I liked it so much that I bought another one just like it.,5 out of 5 stars review
1/28/2024,no problem I'm enjoying it,5 out of 5 stars review
2/10/2024,so far so good. its a beautiful tv.,5 out of 5 stars review
2/2/2024,Overall good quality of picture  Vizio never disappoint,5 out of 5 stars review
2/13/2024,works amazingly and great price,5 out of 5 stars review
2/18/2024,Love it so much we bought another one this size and the 65” too!! Great for game day.,5 out of 5 stars review
2/9/2024,"Picture is very clear.  Purchased for MIL, she is very happy 😊",5 out of 5 stars review
2/20/2024,i would by vizio 55 inch smart 4k tv again,5 out of 5 stars review
1/30/2024,TV and sound bar work great together!  Pick up was timley and loaded into truck with no issues.,5 out of 5 stars review
2/18/2024,this is a great tv!!! picture is clear,5 out of 5 stars review
1/31/2024,Arrived quick works great,5 out of 5 stars review
2/7/2024,Great pictures and sound.,5 out of 5 stars review
2/1/2024,Great tv for the price. Size is great for someone who can't see lol.,5 out of 5 stars review
2/5/2024,Great TV for a great price!!,5 out of 5 stars review
11/11/2023,Our dog was sprayed by a skunk and this took the smell away,5 out of 5 stars review
1/25/2024,It arrived in a timely manner.  It was not damaged.,5 out of 5 stars review
2/14/2024,Great TV. Fantastic picture,5 out of 5 stars review
1/27/2024,"Easy to program and set up, perfect picture and amazing sound",5 out of 5 stars review
2/17/2024,I love this TV!  I have free TV with NO subscriptions!  Cut the cable once and for ALL!!,5 out of 5 stars review
1/27/2024,love it great picture and sound. the price was amazing,5 out of 5 stars review
2/17/2024,the delivery people was almost and placed it wherever I asked with no problem,5 out of 5 stars review
1/28/2024,Great picture and sound quality,5 out of 5 stars review
1/27/2024,great picture and easy to switch from cable to net flix,5 out of 5 stars review
1/28/2024,Great picture good bang for your buck!!,5 out of 5 stars review
2/20/2024,"hook up and register... establish dedired apps, good to go!",5 out of 5 stars review
2/9/2024,you can't go wrong. Works like a $6000 tv for only $300,5 out of 5 stars review
2/3/2024,Delivery was great. Pleasant and helpful young lady!,5 out of 5 stars review
2/17/2024,its everything I expected,5 out of 5 stars review
2/15/2024,"Great value, very fast delivery",5 out of 5 stars review
2/6/2024,clear picture and has the same features as a firestick,5 out of 5 stars review
7/23/2022,"I wasn't sure I should purchase this VIZIO, but I am so glad I did. The color, the audio, and the size are perfect for me. The price was my original drawback as I wondered how good was it at that low cost? Well, folks, it exceeds my expectations. I love Walmart for bargains and products...",5 out of 5 stars review
6/24/2021,I thought the sound was bad but found an adjustment in audio settings that made that better. Still a little tinny and the screen tends to be darker than the others in the house and I have tried everything to lighten it up. Thats the reason for only four stars. The support staff is good and easy to get in touch with.,5 out of 5 stars review
11/2/2023,I love this TV and find it very user friendly. This is my third one and even the first one I purchased in 2018 is still working great.,5 out of 5 stars review
12/7/2023,Definitely came with more content integrated than i expected. very easy to work. love the voice remote!,5 out of 5 stars review
12/8/2023,I Bought this for my brother and he was very pleased. I was able to ship it to his address. I love that. Easy transaction,5 out of 5 stars review
11/30/2023,"Great features awesome picture clarity 
Downside there are several streaming apps that I am not able to download",5 out of 5 stars review
11/14/2023,This was an incredible buy during the limited sale. Picture quality is very good and easy to set up.,5 out of 5 stars review
12/16/2023,"An excellent TV, with an easy to follow menu and operation. This is our second Visio and willnot be our last.",5 out of 5 stars review
10/28/2023,Great TV for the price but my family member ended up returning it to find something else of their preference.,5 out of 5 stars review
12/4/2023,"The large screen, 50”, is perfect for this space in my home.  I love the true color the TV shows. It is the right addition for this space!!",5 out of 5 stars review
12/18/2023,"Vizio has always been a good brand for Tv’s.  Great overall product, clarity, material, practicality, execution, everything is just great!",5 out of 5 stars review
12/11/2023,I have bought Vizio for many years and have never once had an issue with one.  Only reason  I changed was I went to a larger screen each time .,5 out of 5 stars review
12/19/2023,"Excellent color and detail. If you like theatre sound,I suggest buying a sound bar. Otherwise, great tv for the price!",5 out of 5 stars review
12/11/2023,"i'm totally PLEASED, completely across the board, with my new Fifty inch Vizio smart tv!!!💯💯💯💯💯",5 out of 5 stars review
12/9/2023,"This TV has all the apps preloaded and the updates are great. Picture is vivid, colour is great and size is wonderful. A very valuable  asset",5 out of 5 stars review
11/22/2023,"This TV has all functions I need, like translation from phone and internet access for additional features.",5 out of 5 stars review
12/18/2023,"This was a feature rich TV, I've owned Vizio models before, and this one continues their cost/value ratio like a champ",5 out of 5 stars review
11/26/2023,i got tv when i was supposed to and she wven took a picture of my son who had to help bring it in the house.,5 out of 5 stars review
12/20/2023,this was for my son for Christmas amd he loves it! his bluetooth headset hook in so he'll be in the kitchen lostening to his show in his room.,5 out of 5 stars review
12/6/2023,We already own a Vizio Smart TV %26 needed to replace an older TV in our home. Vizio was my first choice - great TV %26 features for the price.,5 out of 5 stars review
