date,text,stars
1/31/2023,Great price for the 50” size.  Quick shipping and no damage on arrival and the free shipping was a plus.  Like that I could pair my cable remote to operate the TV and can also use the Vizio remote for streaming channels.  Good picture quality.  Overall I’m pleased with my purchase.,4 out of 5 stars review
10/18/2021,"The TV itself is great, the problem was immediately after purchase something went wrong. I contacted Vizio because I did not want to haul it back to the store and get another one for it to only have the same issue. Vizio sent someone out within a week and it is fixed and working great.",4 out of 5 stars review
7/7/2022,"Size is great, picture is good but sound needs improvement.  The sound on this TV is just weird to me.  It is sort of harsh sounding, blunt, I don't even know how to describe it.  It's plenty loud but just not what I've experienced with any other TV.  I watch a lot of Tennis and on every other TV I've ever owned the sound of someone hitting a Tennis ball is sort of like you'd expect, a sort of thud sound.  On this TV it sounds like someone is smacking two blocks of wood together, every time.  In spite of this I will keep the TV and just deal with it because I don't want the bother of packing it up and returning it.  The price is low compared to other TV's this size and I do not want to spend more, nor do I want to buy a speaker system for i...",4 out of 5 stars review
6/15/2022,Great Tv and picture! I would have given this a 5 star excpet for Vizio not putting a menu option on the remote. This made it challenging for my parents to set up their TV. Purchased this so they could finally enjoy a smart TV. Just really had a hard time with this issue on the remote. Otherwise great purchase and would recommend to anyone. Great price too.,4 out of 5 stars review
11/2/2022,"Great quality for price. I like that the picture automatically adjusts to the the input--when I play on my gaming console, the picture changes to gaming picture mode etc. The audio is ok and can be adjusted manually or if you want to invest in a sound bar--it's still more affordable than higher priced TVs and overall great experience.",4 out of 5 stars review
12/6/2021,"Bought this at a special event and it’s definitely a great value with one exception, I love watching sports and because of the 60 Hz rate it’s a bit blurry at times. I’m going to return it for the M-Series Vizio to upgrade to QLED model for just $100 more.",4 out of 5 stars review
6/15/2023,Works good. Need sound bar because tv's speakers don't sound good.,4 out of 5 stars review
6/22/2023,Great value for the size.  Pic is  great.,4 out of 5 stars review
6/20/2023,really great deal. good picture and sound,4 out of 5 stars review
4/3/2023,"TV is fine, website is okay. Shipping with fedex is not my preferred method. Never arrives on time",4 out of 5 stars review
6/17/2023,I like the image but the sound needs to improve.,4 out of 5 stars review
6/21/2023,"Everything was great but I order a 65"" by mistake!",4 out of 5 stars review
3/22/2023,Picture seems a little dark,4 out of 5 stars review
5/23/2023,"This was a gift for my brother, so far he likes it ..!",4 out of 5 stars review
6/1/2023,very easy to hook up and connect to soundbar.,4 out of 5 stars review
4/10/2023,great picture at a great price,4 out of 5 stars review
3/19/2023,Nice size for me and my family and it's serving it's purpose!,4 out of 5 stars review
6/10/2023,We like everything except the remote-it's small and very chintzy.,4 out of 5 stars review
5/25/2023,Big enough great room size good colore,4 out of 5 stars review
5/29/2023,This product is good vivid and responsive.. everything you would want in the television set,4 out of 5 stars review
3/19/2023,Was a gift for my son. Loves it,4 out of 5 stars review
6/10/2023,great color and screen resolution for the price. would buy again.,4 out of 5 stars review
6/3/2023,Good quality picture. Easy to use.,4 out of 5 stars review
5/23/2023,The picture is really good but the sound is not.  I may have to buy a sound bar.,4 out of 5 stars review
6/22/2023,Good picture. Sound from speakers not good.,4 out of 5 stars review
5/23/2023,Nice picture and features. Only dislike is you can't pull up a channel list (we use a roof antenna),4 out of 5 stars review
5/20/2023,Liked Channel options dislike sound system,4 out of 5 stars review
3/30/2023,TV screen become blank sometimes otherwise it’s good.,4 out of 5 stars review
4/21/2023,Great picture sound not so good,4 out of 5 stars review
6/3/2023,Easy setup. Good TV for the price,4 out of 5 stars review
6/3/2023,Great TV for The Bargain Price. Crystal Clear Colors and Very Responsive Remote.,4 out of 5 stars review
6/25/2023,Nice TV for the money. good picture. would buy again.,4 out of 5 stars review
6/25/2023,"Does not get my local stations, like Channel 13!",4 out of 5 stars review
1/23/2024,"[This review was collected as part of a promotion.] It's a solid TV at an affordable price. Definitely feels higher quality than some other sets. Has some pretty neat features - smart input switching is a nice plus. And I'm digging the Alexa integration, which was super simple to setup.",4 out of 5 stars review
12/27/2023,"It's a great TV, good picture.... the only reason i didn't give it a 5 is because Vizio seems to have an issue with sound quality in their newer TV's.  My old Vizio has great sound,  but my newer ones do not.   You have to purchase a sound bar to actually hear them well.   I shouldn't have to turn my volume up to 60 to hear it in my tiny living room.",4 out of 5 stars review
12/27/2023,"[This review was collected as part of a promotion.] I primarily bought this TV for its smart tv apps, and the box advertised that it included apple TV.  But it does not have apple TV, and I can't figure out how to access my apple library on this TV.  I have an older model Vizio that has an apple TV app, and this one was supposed to have it too.... but it doesn't.",4 out of 5 stars review
12/29/2023,"[This review was collected as part of a promotion.] I had an older Vizio tv and decided it was time to upgrade.  This new Vizio bolted up perfectly to my wall mounts.  The color is great and totally adjustable.  However, I don't think the sound is as good quality as my older Vizio tv.  I will continue to work on the settings.  Love the free channels!!",4 out of 5 stars review
1/21/2024,"It was a gift, and I have not heard any complaints. It worked with her streaming system I guess that's a plus, I wouldn't know don't do streaming system s to expensive and constantly increasing prices.
 Compliments to the delivery service it was fast and personal brought into the apartment.",4 out of 5 stars review
1/3/2024,"[This review was collected as part of a promotion.] I am a bit of a Vizio loyalist. I have a couple of issues with my model. Me, it will sometimes go to a black screen and I have to unplug it to get it to reset. The interface is also very slow. I am shaky on whether I’ll buy Vizio in the future.",4 out of 5 stars review
1/11/2024,"Enjoying my Christmas present. Getting use to the different features still. Purchased the sound bar that accompany this model. Was only able to activate the surround sound via Bluetooth. Haven't figured out how to via HDMI or Optical. 
Overall, I'm satisfied with the resolution, the picture and audio settings, and the apps layout.",4 out of 5 stars review
12/30/2023,"[This review was collected as part of a promotion.] Needed a decent TV for a lounge and this tv does the job. Picture is solid and since the last software update, the user friendliness has been great.

Only “complaints” are that sometimes, it is a little buggy or slow when clicking through apps. Sound is decent, but you should get a soundbar or stereo system when buying any big TV. Would recommend if using as an extra TV.",4 out of 5 stars review
1/20/2024,[This review was collected as part of a promotion.] I brought this one a few months ago I have another one I bought two years ago I have another one I bought 3 years ago and I have another one I bought 4 years ago 5 years ago I have many of the Vizio TVs in this hous,4 out of 5 stars review
12/3/2021,"I love the TV, the features are pretty good and it definitely gets the job done! The resolution is a little less defined than I was expecting but it's watchable.",4 out of 5 stars review
7/15/2021,"Having a very hard time getting tv to connect to wifi. Bought a new firestick, plugged into tv and it found wifi and connected immediately.  Frustrating because i love the picture quality of tv",4 out of 5 stars review
7/21/2022,"Liked quick response and free shipping, which I received product within 24 hours. Awesome TV, the only thing I don't like is the absence of Bluetooth connection.",4 out of 5 stars review
9/20/2021,I am a Vizio fan for life.  I only bought this one because it was bigger than the rest.  The picture is everything I hoped for. I just wished the sound didn't come from the bottom of the TV.,4 out of 5 stars review
1/9/2023,"Pros: outstanding TV, very pleased with purchase. 

Cons: I have to use 2 remotes just to turn it on. Minor, but annoying. And if you don't stream video you have to Wade thru endless apps to get to regular TV.",4 out of 5 stars review
2/18/2022,"I had/have other Vizio TVs.  Great.  The new models have eliminated the TV video description ( INFO ) button, even with the newest downloaded software.  My set lost audio on channel 8.   Time to order another replacement.",4 out of 5 stars review
2/21/2023,I liked this tv. It had a good picture. But just after having it only a year it is getting thin colored lines in the screen. I did what Google said to do to get rid of them but it failed.,4 out of 5 stars review
6/2/2022,"The online purchase was quite simple and easy. Product was delivered in 2 days, as stated. As far as the TV itself, it's too early to say. I mean, I like it. Has good quality picture and sound, etc. Only time will tell.",4 out of 5 stars review
9/20/2021,"Had a bit of problems setting the sound up, but it's fine now.  Really Great Resolution and fast shipment.  Like the extra 2 years warranty Sam's Club had on this TV",4 out of 5 stars review
12/10/2021,"Would have given 5 stars however,  the remote control was very difficult to open .  Had to use the point of the knife to ease off the remote cover so as to insert the batteries.   TV was very easy to set up and picture quality is very good",4 out of 5 stars review
2/9/2024,[This review was collected as part of a promotion.] Awesome tv. Picture quality is great sound could use a little work. Tv is very easy to use and controls are easy enough for a 5 yr old to work. Overall a great tv.,4 out of 5 stars review
9/17/2021,The picture is good but the sound need improvement. On my previous tv I set it on 15 and that is good I can hear everything but with this tv I have to increase the sound almost to the last level to hear.,4 out of 5 stars review
2/1/2022,Good TV with easy set=up.  The only thing I didn't like was the remote control.  It's too basic for a TV with so many features.  Changing channels are a pain because there are no numbers on the remote.,4 out of 5 stars review
7/7/2021,I really like the clarity and great colors of it. I havent tried everything yet. The only thing Im having a problem with is the remote. Hard to make it louder? Other than that I am very pleased. I haven't investigated it all yet!,4 out of 5 stars review
11/20/2022,Plan for an hour to Set up with immediate downloads required. Play with the picture settings too. Usually defaults aren't best looking. I like you don't have to sign up and it works with any system you use.,4 out of 5 stars review
1/30/2024,[This review was collected as part of a promotion.] I am happy with my TV so far. Great size good picture and color quality. Very easy setting up and using which I like very much.,4 out of 5 stars review
5/29/2022,"It was sent out earlier than predicted but arrived on the due date.  We like the TV, and we're able to take advantage of the Smart functions with NO issues.",4 out of 5 stars review
3/22/2022,Had the tv for about 3 weeks and i had to unplug/replug (antenna channels and free tv channels stop working) it.I have a protection plan so if it gives me any serious problems i will return it and get another one.,4 out of 5 stars review
1/29/2024,"[This review was collected as part of a promotion.] Bought at black friday sale and very happy  pic is great all the extra stuff is cool, but like all flat screens sound is not great, but still very happy",4 out of 5 stars review
2/7/2024,[This review was collected as part of a promotion.] Why spend more when vizio is great?  Not amazing when viewing from a large angle (aka kitchen to living room) but perfect from the couch.,4 out of 5 stars review
8/9/2021,Sometimes the voices don't go with their mouth. Haven't figured out how to make it darker. And most of all you have to turn  the volume up pass 50 to hear your program's.  That's one feature l don't like about this TV.,4 out of 5 stars review
2/7/2023,"Awesome TV.  Good price.  Got here safe and quick. 
It was missing 4 little screws for the leg.  Walmart wanted us to return 
the WHOLE TV ????  Instead I ordered screws on line.  
$5 later - All good now.",4 out of 5 stars review
2/4/2024,[This review was collected as part of a promotion.] I’ve loved my tv so far; the quality and features are great for the price and I have no complaints so far!,4 out of 5 stars review
8/6/2022,"Know that Xfinity Stream App is not pre-loaded. Therefore you will have to ""cast"" to get your Comcast TV channels from your smart phone. I couldn't download app to Vizio. Otherwise TV is great",4 out of 5 stars review
3/10/2022,My family loves this purchase. TV has great quality and it was so easy to unpack and hang on our wall.  Instructions were very easy to understand for set up. The picture clarity is excellent. It was a great purchase for us.,4 out of 5 stars review
11/26/2023,[This review was collected as part of a promotion.] Over all I like my Vizio tv.  Just one manger thing I couldn't get my cable provider app on my tv with out an additional device.  This annoyed me to no end.  So in order to watch my programs I ordered a Roku.,4 out of 5 stars review
12/16/2023,"[This review was collected as part of a promotion.] Bought this for my travel trailer. This tv in not only lightweight but has a very good picture. The built in features are easy to navigate and use. I am impressed by it value for its size. I would recommend this tv, definitely.",4 out of 5 stars review
11/10/2023,[This review was collected as part of a promotion.] We got a 43” hdtv and it must have been hit with a power surge because it would not power on. So we called it in and within a week a Vizio repairman replaced the circuit board and we are back in business!,4 out of 5 stars review
12/23/2023,"[This review was collected as part of a promotion.] I like this tv. I have 3 of these and they are all good. I like the voice command.  However 1 of these tv's does not have voice command and you have to use your phone to voice command.  This is why I did not give a 5 star rating because vizio mobile is terrible. Connectivity issues. Everything else connects to tv, except vizio mobile. If it were easier to connect and stay connected then this would be an excellent product.",4 out of 5 stars review
11/30/2023,"[This review was collected as part of a promotion.] Am pleased with the quality of this TV.  The so-called ""Welcome Package,"" which was not enclosed,  needs improvement.   At least enclose a registration packet and info where to find Owner's Manual.   Such a cold gesture!",4 out of 5 stars review
11/22/2023,"[This review was collected as part of a promotion.] we've had this tv for at least a year and it has been pretty good.  It has done a few major updates in that time, and when it updates it generally resets to almost brand new.  Which requires logging in again and registering it again, a bit of a pain.",4 out of 5 stars review
11/28/2023,[This review was collected as part of a promotion.] The Vizio has a great picture quality and the connectivity features and free channels are also very good. The only thing I found a bit lacking was the sound of the onboard speakers which are very low volume. A sound bar is definitely needed.,4 out of 5 stars review
11/21/2023,"[This review was collected as part of a promotion.] I bought this tv 2 weeks ago and love the picture and features,  but the sound crackles when only at volume 30 when watching music videos. Obviously need a soundbar but that defeats the purpose of saving money and getting a cheaper tv. I guess you get what you pay for. Overall great TV for the price",4 out of 5 stars review
10/27/2023,[This review was collected as part of a promotion.] I love this TV ! Light weight so I was able to easily lift it to attach to my wall mount.  The picture is sharp & clear .  Menu is so easy to understand and find things. Lots of options for customizing your viewing experience.,4 out of 5 stars review
12/19/2023,"Picture quality is good but only after making several adjustments to many areas. Out of the box the picture is very dark. Sound quality needed no adjustment.  Could not download the Roku app so I had to plug in my Roku Stick and that seems to work fine. Overall, Smart TVs are not so smart, just restrictive. Vizio is a good brand so I'm expecting a long life.",4 out of 5 stars review
12/15/2023,"[This review was collected as part of a promotion.] I actually bought this television over a year ago and I've had zero problems with it. My internet stays hooked up. I don't have to keep reconnecting it like I do on other devices. It has three HDMI ports, which is great because I have my Xbox One S always hooked up to it as the primary but I haven't even hooked up an older computer tower to it to be able to get information off of it for my parents. I used to use the USB port for my passports that hold my movies and I can look at pictures and documents and everything that's on there on the screen. I move the passport to the Xbox One and actually I'm using the USB slot for rope back Lighting on the television which sticks extremely well. 
...",4 out of 5 stars review
11/28/2023,"[This review was collected as part of a promotion.] have had for a couple months and it's a good tv in general, but i've had to replace twice because of technical issues. i'm a bit upset, but i think the tv was a good investment so i'll stick with vizio!",4 out of 5 stars review
12/4/2023,"[This review was collected as part of a promotion.] I bought this TV on black Friday and received it a few days ago. I love it, picture is amazing, super easy to use. The only reason why this TV is only 4 stars is because the speakers came broken. I called them and they were super friendly and helpful. Once they told me to try a bunch of things and none worked they offered to replace or repair the TV free to me. Told me it would take 5-7 business days so now I wait here with an amazing TV with no sound. Still I'd highly recommend this TV and company if you are looking for one.",4 out of 5 stars review
11/21/2023,[This review was collected as part of a promotion.] I purchased this for my office and the setup was fast and easy. I normally take quite a bit of time having to tweak the color since I am very picky with color and this TV was just about there. I just brought the blacks down a bit.,4 out of 5 stars review
12/9/2023,[This review was collected as part of a promotion.] I’ve had this almost a year and the quality is great but there are times it freezes and the tv resets itself or it won’t turn on and I have to unplug. Doesn’t happen a lot but it does happen.. like everyone else the app selection isn’t great so I still need my firestick plugged in. Bonus is the tv remote controls both so I’m not stuck shuffling remotes,4 out of 5 stars review
12/1/2023,"[This review was collected as part of a promotion.] Purchased a couple weeks ago for our bedroom. Picture quality is great, connects to my WiFi better than other tvs. Only complaint is I feel like the TV speakers could be better. A sound bar would be ideal.",4 out of 5 stars review
11/26/2023,"[This review was collected as part of a promotion.] Honestly, I could not imagine getting this quality of a TV for less than I did. My only complaint was trying to get the display picture just right for all the various programming we watch. What looked good for sports didn't look good for a movie, etc. I finally was able to find a view that worked for all and we're happy now.",4 out of 5 stars review
11/28/2023,"Very nice TV for the price, this is our 2nd Visio TV. It comes with may streaming apps loaded and free channels. However the menu is a bit confusing to navigate as you have to find the ""Antennae"" input just to watch regular local channels and the Channel button doesn't work for our local channels because they assume you will be using your cable box / remote (that we don't have) so you have to key in the channel number every time you want to change channels and this makes searching through the channels annoying.",4 out of 5 stars review
12/15/2023,[This review was collected as part of a promotion.] I've had this tv about a year now. Everything works as expected. What I like most is the smooth scrolling and overall speed of apps loading and such. The picture is great and the customizing  features are helpful. Sound is good for tv sound. The only thing I'm not thrilled with is the smooth backed remote. Probably not an issue for most people but with working hands it seems to slip all over the place. All-in-all this is a great product.,4 out of 5 stars review
12/21/2023,"[This review was collected as part of a promotion.] I brought this tv about 2 months ago and the picture quality is great! I love how all of the streaming apps are already set on the Home Screen, although I do wish you could customize them and remove the ones you don’t use. Over all it was a great purchase and I’m very satisfied with the tv.",4 out of 5 stars review
11/29/2023,"[This review was collected as part of a promotion.] I bought this TV a while back and it has been a great TV. There are so many different options for watching and it is extremely easy to navigate through. My children are able to use it without assistance,  building their confidence with technology.",4 out of 5 stars review
11/27/2023,[This review was collected as part of a promotion.] This is the second Vizio tv we have and been happy with the brand. This one hangs on the wall in my craft room and disappointed with the sound. Speakers seem to be on back of tv so the sound out into the room is poor. Hopefully a sound bar will help with this.,4 out of 5 stars review
12/1/2023,"[This review was collected as part of a promotion.] I bought this tv over thanksgiving and I love it's features. It's easy to navigate and the image is bright & clear. The only reason for 4 stars is the speaker system on the tv isn't very impressive, compared to my previous 8-year smart tv. Nevertheless, I am happy with it and I am tempted buy this tv again for another room",4 out of 5 stars review
11/26/2023,"[This review was collected as part of a promotion.] This tv was easy to set up. It is lightweight and easy to maneuver. The picture looks good and the sound is decent for the price point. The only negative I have is probably on me, but the legs of the tv are near the edge. My last tv had a stand in the middle and I preferred that (as did my tv stand that is just a smidge too short to hold this tv).",4 out of 5 stars review
11/26/2023,[This review was collected as part of a promotion.] I am very happy with this tv. The features are fantastic and the picture quality is amazing. The only reason for the 4star instead of 5 is because you cannot choose what apps you want to have installed and have to use what is pre-installed. If you could choose the apps it would be a 5 star!,4 out of 5 stars review
11/19/2023,"[This review was collected as part of a promotion.] I've been a Vizio owner for about 4 years now and I love them. The picture is clear. The sound is remarkable. Who doesn't love free channels? The setup is super easy. The prices are always reasonable. This brand is very durable and compatible with accessories. With Vizio you can expect to get more bang for your buck. My only complaint is that I can't remove, download, or update apps on my own.",4 out of 5 stars review
11/29/2023,[This review was collected as part of a promotion.] I just got this tv a few days ago. It's great for the price but not a great tv. There are so many features that it is confusing to set up. Picture is very blurry in dark scenes. The tv already has bright spots on black screen. I like the Vizio brand so I expect it to be a good tv. I think I will get the tv calibrated and it will perform better. I would buy again if I was looking for a good budget tv.,4 out of 5 stars review
12/20/2023,"Firstly please note that this is a $400 dollar TV thus I had no great expectations. I'm using primarily as an patio TV.
The Good: Set-up and ease of use, and free channels. The colors are OK but I will give Vizio credit as you have lots of options to tweak and store TV colors/settings to your specifications. Thesis a huge bonus for those of us who like to tweak the colors to our individual palette's, it just takes a bit of time and patience to adjust but once dialed-in, they are very nice.  
Also remember, the color / sound quality is only as good as the data being sent to the TV. 
The interface is very easy to use and can be well-managed through the interface. 

The Bad; Well below average speakers. You will need a sound bar. But it integr...",4 out of 5 stars review
12/7/2023,"[This review was collected as part of a promotion.] We purchased this to replace an old LG Smart Tv.  I am super satisfied with the quality of the picture!  Crisp colors and definition.  As for the audio quality, well it leaves a lot to be desired!  I have spent about two hours trying to adjust levels to where it does not have that tin can sound to no resolution.  I searched online for solutions and all answers were to buy a sound bar!  In fact one of the discussion boards I looked at was a Vizio customer service Q and A and the answer from Visio was “the small speakers in the TV were not designed to provide high quality sound at high levels, a sound bar will resolve that issue”.  WHAT?  I just bought a 50 in Smart TV and you're telling me ...",4 out of 5 stars review
12/11/2023,"[This review was collected as part of a promotion.] I've had this for a few months.  Works great!  Use the subscription services - netflix, etc. and antennae tv which works great.   Only wish on the antannae tv channels - remote had a few more options.  Trying to select a channel without scrolling thru the guide.  BUT otherwise great.",4 out of 5 stars review
1/17/2024,[This review was collected as part of a promotion.] Definitely a good quality TV just don’t like that I can’t download any new apps. But overall it’s a pretty good TV!,4 out of 5 stars review
12/28/2023,[This review was collected as part of a promotion.] Set up was quick and easy. Tv picture quality is spectacular. Only downside (and the reason for only 4 stars) is that we have the volume maxed out at 100 and it isn't very loud.,4 out of 5 stars review
1/22/2024,"[This review was collected as part of a promotion.] I’ve had this TV for a little over a year. The apps, and feautures are great. The sound could use some work. I’d recommend a sound bar of this is a main television for you.",4 out of 5 stars review
1/12/2024,"[This review was collected as part of a promotion.] I have had my 70
Inch for almost 2 yrs. Has a couple spots in the corners but I think that was from bringing it home. Great picture and very easy to hook up to.",4 out of 5 stars review
12/30/2023,"[This review was collected as part of a promotion.] We love the clarity of the picture but, are disappointed that the speaker is in the back of the unit making the soundbar a necessity.",4 out of 5 stars review
1/3/2024,[This review was collected as part of a promotion.] I purchased this a few months ago we never got to enjoy so we made sure at the next place. Classy spacious and driveable,4 out of 5 stars review
1/14/2024,[This review was collected as part of a promotion.] Has a good picture for the TV we purchased. Will do a bit more homework to get a better quality picture next time.. speakers could be better though..,4 out of 5 stars review
1/11/2024,"[This review was collected as part of a promotion.] Our TV went out, so i bought this on Black Friday. So far so good, but I'm bummed that I can't load certain apps we used frequently  in the past.",4 out of 5 stars review
7/20/2023,"[This review was collected as part of a promotion.] I’ve had this TV for a year, the picture quality is great and all pixels have held up. We use this about 5 hours a day everyday. Sound is great for a tv. The built in AMD gaming works great with Xbox consoles. Only downfall is that when the tv stays on for awhile and you use the built in smart tv function the apps can freeze up and force you to hard restart the TV.",4 out of 5 stars review
9/27/2023,[This review was collected as part of a promotion.] I really didn’t want this brand. A family member purchased as a house warming gift. The sound isn’t the best quality and I have the volume up at 40 and still low. I made some adjustments which have improved the sound. I would rather not have to purchase a sound bar when the television should have better output speakers for the price you pay.,4 out of 5 stars review
9/26/2023,"[This review was collected as part of a promotion.] I don’t know if it’s the e TV or the TV Service Providers (my internet connection is very strong), but we get the “black screen of death” too often, we need to reset the TV every other month and it’s just frustrating. It’s impossible to find the setting that allows you to clear the cache w/out having to reset/restart the TV. 

Other than that, it’s a good TV. 

I would recommend this TV - but not without mentioning the issues that we experienced.",4 out of 5 stars review
8/2/2023,[This review was collected as part of a promotion.] Bought this TV after our TV shattered in our move. I was sad due to the loss of our very expensive TV. And thought that this was a possibile downgrade. Boy was I wrong! !! It also was amazing for my boyfriend ps5. Worked extremely well for our needs. Only reason I didn't give it 5 stars is sometimes the volume will mess up. And I will have to reboot they system. But it's been nothing that a few mins of patience can't fix.,4 out of 5 stars review
7/13/2023,"[This review was collected as part of a promotion.] I bought this TV a couple of weeks ago because my old one finally broke. I had been wanting a smart TV for a while and I very much enjoying my 50"" Vizio. The only issue is that I have hearing problems and I definitely need a sound bar.",4 out of 5 stars review
7/17/2023,"[This review was collected as part of a promotion.] Happy with the picture and many features of the Smart TV.  However, when there are software (or firmware) upgrades, the TV gets stuck and we have to unplug and restart it to get it to work again.  The ""Live TV/Antenna"" input was simple at first but now is complicated with some of the latest upgrades and often doesn't work properly or showing that my channels are not available.  This happens quite often with the TV getting ""stuck"" so improvement needed in this area.",4 out of 5 stars review
8/16/2023,[This review was collected as part of a promotion.] I liked the preset picture & audio options that were on my old Vizio much better than the ones that are on this newer version I had to replace it with. Also don't like that every time I turn the TV off I have to do the input to get back to where I was when I turn it back on. Other than that it's great so far.,4 out of 5 stars review
9/27/2023,[This review was collected as part of a promotion.] Bought a tv and the picture went out. The replacement tv had the sound go out. They wouldn’t replace it again…but the customer service was amazing to work with and they even sent us a sound bar for free to make up for the sound not working.,4 out of 5 stars review
7/15/2023,"[This review was collected as part of a promotion.] I misplaced  the remote and gave up looking for it. I was looking for a television and kept coming back to the Vizio's. I am glad I did! The colors, the specs, and the app on phone with a remote with many options are amazing.  I have never been more excited about my purchase",4 out of 5 stars review
9/22/2023,[This review was collected as part of a promotion.] I brought this product a few months ago and I'm glad I did. This T.V. Has excellent quality picture and easy to work features my only hang up was I experienced fuzzy picture at the bottom so I did a factory reset and I haven't had that problem again not sure if it was the tv or my Granddaugters messing with the settings. Over all good smart tv.,4 out of 5 stars review
8/19/2023,"[This review was collected as part of a promotion.] I bought this about a week ago and so far so good.  It is very easy to switch between live tv or one of your streaming services.  The picture is pretty good as well.  The only thing that is slightly annoying is the volume.  The volume changes depending on whether you are streaming or live tv, so you are turning volume up or down a lot when switching to streaming or live tv.",4 out of 5 stars review
9/17/2023,[This review was collected as part of a promotion.] GOT THIS TV AND XBOX ON SAME DAY AND THAT WAS A GOOD DAY. GREAT PICTURE WITH BRIGHT COLORS AND A GOOD REFRESH RATE TO ENHANCE A GAMING EXPERIENCE. DEFINITELY WILL BE LOOKING TO GO BIGGER WITH VIZIO AS SOON AS PAPER PERMITS. LOL,4 out of 5 stars review
10/8/2023,"[This review was collected as part of a promotion.] As noted in the title, very easy to setup and good picture quality. Only issue we've had is one of the cable boxes uses a coax cable and it doesn't always pick-up the default screen resolution and color so I have to unhook the coax then plug it in each time (weird but oh well).",4 out of 5 stars review
10/23/2023,"[This review was collected as part of a promotion.] Have a new V-Seiries that the display went to verticle lines throughout the screen. Vizio is replacing the unit which I am happy for. Usually I have had great experiences with Vizio, was shocked to see this one fail so soon, but support is great. Thank You..",4 out of 5 stars review
7/8/2023,[This review was collected as part of a promotion.] Did a bunch of research before I decided on a new T.V. and Vizio was the clear winner.  This t.v. still has those ancient aux/image/ L&R sound plugs so I can still play my N64 on this! And an input Button! I don't know why but I hate the fact that new t.v.s don't have this feature anymore.  Would definitely recommend over Roku. They have hundreds of app channels except for Spotify which just really doesn't make sense to me but I'll live.,4 out of 5 stars review
7/8/2023,[This review was collected as part of a promotion.] I love this tv. I have recommended to customers In store while looking for one. I don’t like the new update to where I change my stations without it going straight to the guide. I like to flip to the next channel. It gets annoying having to go through the guide every time. I want to be able to have what’s on catch my interest.,4 out of 5 stars review
8/15/2023,"[This review was collected as part of a promotion.] Good all around smart TV. Great picture and has plenty of streaming apps. However, on some software updates the TV has to be reset because because it starts acting strangely. Strange things like suddenly shutting off, streaming content hangs, repeating streaming content and sound suddenly going mute. No problem resetting but you then have to re-login to all your apps.",4 out of 5 stars review
10/9/2023,[This review was collected as part of a promotion.] The app section can be confusing at first but once you play around you will get a handle on it in no time.  other than that its a basic Smart TV that seems to have very little lag and good picture quality.  Perfect for any bedroom but I would upgrade to something nicer for any entertainment room but this would also work well in that area as well.,4 out of 5 stars review
10/7/2023,Very good TV for the price. I bought one for my daughter’s room and one for my mother-in-law. Very nice picture. The audio sound for the TV sounds terrible out of the box but if you go into the audio settings and turn I believe “auto balancing on” it will make the volume so much better. Just go through the audio settings until it’s how you like.,4 out of 5 stars review
10/21/2023,"[This review was collected as part of a promotion.] I had to get new TV, cat knocked the other down. Got this one and was excited to finally have a smart tv. But the apps were so slow to load that I went ahead and plugged my roku back in which now loads the apps fast. Other than that, pic is good and it's a nice solid tv for the price.",4 out of 5 stars review
7/22/2023,[This review was collected as part of a promotion.] I have had my television for a little over a year. No major problems outside of a few software update hiccups. Has all the popular streaming apps and more. Attractive interface and good picture color and saturation.,4 out of 5 stars review
8/24/2023,"Great for watching tv. Terrible for video games.  Way, way too dark.  Had to adjust the tv, the game and the ps5s brightness all the way up and it's till to dark. Also seems to have some lag issues when loading a game map. Would NOT recommend if you're a serious gamer.",4 out of 5 stars review
7/14/2023,"[This review was collected as part of a promotion.] I bought a 59.5 inch set. In 6 months the picture went out. Vizio replaced it with a 58 inch TV. It has now been another 6 months. This set is a better quality but it has problems understanding voice commands. Like the title says, not bad for the price",4 out of 5 stars review
10/18/2023,[This review was collected as part of a promotion.] I bought this TV after an untimely accident with our old one. This was easy to setup and has a decent picture. We only watch it an hour or so an evening so certainly didn’t want anything crazy expensive. This one checked all our boxes.,4 out of 5 stars review
7/20/2023,"[This review was collected as part of a promotion.] Had to correct the colors from the default values. Reds came out mostly orange on some platforms. Colors are a bit washed even after correction but not too terrible as I was able to mostly correct the image through the settings. Odd that the volume is only adjustable to even values from 0-100. Why not just have 50 values if they can only be set that way, regardless? When paired with the Vizio 5.1.2 soundbar the audio peaks above what the satellite speakers can handle. I’ve used worse television sets and this is not bad for the price.",4 out of 5 stars review
7/24/2023,"[This review was collected as part of a promotion.] Bought the 43 inch V-Series for our game room.  Specifically for my son's gaming console.  He has not had any complaints other than the brightness.  The TV viewing angle is not very good although I do notice some fading around the corners.  Sound is also very good and does not need a sound bar/  The apps work seamless without any issues.  I have also tried out the new Visio Mobile app with the beta  VIZIOgram.  App is ok and needs some work but overall, it's a great additional feature to have.  Please keep this as it will prove to be very useful and used.  Highly recommend VIZIO if on a budget.  It is truly a great VALUE!",4 out of 5 stars review
8/24/2023,"[This review was collected as part of a promotion.] This is our 4th Vizio bought all of them are good been buying Vizio since it came out and haven't bought any other brand tv love the product but the speakers on 55"" could be better so I don't turn it up so high when trying to listen better. But other than that good tv our last 55"" lasted us for 3 years and just recently bought a new one",4 out of 5 stars review
